budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
17000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",http://theapparition.warnerbros.com,79694,"[{""id"": 1706, ""name"": ""experiment""}, {""id"": 6152, ""name"": ""supernatural""}, {""id"": 9853, ""name"": ""paranormal""}, {""id"": 10224, ""name"": ""haunting""}, {""id"": 10941, ""name"": ""disappearance""}, {""id"": 13073, ""name"": ""fear""}, {""id"": 162846, ""name"": ""ghost""}]",en,The Apparition,"Plagued by frightening occurrences in their home, Kelly and Ben learn that a university's parapsychology experiment produced an entity that is now haunting them. The malevolent spirit feeds on fear and torments the couple no matter where they run. Desperate, Kelly and Ben turn to a paranormal researcher, but even with his aid, it may already be too late to save themselves from the terrifying presence.",6.385234,"[{""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Dark Castle Entertainment"", ""id"": 1786}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Studio Babelsberg Motion Pictures"", ""id"": 37826}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-08-23,9627492,82.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Once You Believe You Die,The Apparition,4.5,140
50000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://dreddthemovie.com/,49049,"[{""id"": 279, ""name"": ""usa""}, {""id"": 417, ""name"": ""corruption""}, {""id"": 853, ""name"": ""crime fighter""}, {""id"": 934, ""name"": ""judge""}, {""id"": 1761, ""name"": ""metropolis""}, {""id"": 3703, ""name"": ""law""}, {""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 5822, ""name"": ""executive case""}, {""id"": 6149, ""name"": ""police""}, {""id"": 9685, ""name"": ""futuristic""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 12371, ""name"": ""gunfight""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 14687, ""name"": ""extreme violence""}, {""id"": 14742, ""name"": ""psychic""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15009, ""name"": ""criminal""}, {""id"": 15108, ""name"": ""justice""}, {""id"": 18026, ""name"": ""drug lord""}, {""id"": 18712, ""name"": ""based on graphic novel""}, {""id"": 162988, ""name"": ""dystopic future""}, {""id"": 162993, ""name"": ""dark humor""}, {""id"": 162994, ""name"": ""expert marksman""}, {""id"": 185434, ""name"": ""rookie""}, {""id"": 203165, ""name"": ""dredd""}, {""id"": 236590, ""name"": ""2000 ad""}]",en,Dredd,"In the future, America is a dystopian wasteland. The latest scourge is Ma-Ma, a prostitute-turned-drug pusher with a dangerous new drug and aims to take over the city. The only possibility of stopping her is an elite group of urban police called Judges, who combine the duties of judge, jury and executioner to deliver a brutal brand of swift justice. But even the top-ranking Judge, Dredd, discovers that taking down Ma-Ma isn’t as easy as it seems in this explosive adaptation of the hugely popular comic series.",57.673932,"[{""name"": ""DNA Films"", ""id"": 284}, {""name"": ""Reliance BIG Entertainment"", ""id"": 6733}, {""name"": ""IM Global"", ""id"": 7437}, {""name"": ""Rena Film"", ""id"": 46506}, {""name"": ""Peach Trees"", ""id"": 46507}]","[{""iso_3166_1"": ""ZA"", ""name"": ""South Africa""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""IN"", ""name"": ""India""}]",2012-09-07,41037742,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Judgement is coming,Dredd,6.6,1940
15000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 37, ""name"": ""Western""}]",,8053,"[{""id"": 2296, ""name"": ""border patrol""}, {""id"": 5616, ""name"": ""united states\u2013mexico barrier""}, {""id"": 6044, ""name"": ""promise""}, {""id"": 18034, ""name"": ""desert""}]",en,The Three Burials of Melquiades Estrada,"When brash Texas border officer Mike Norton (Barry Pepper) wrongfully kills and buries the friend and ranch hand of Pete Perkins (Tommy Lee Jones), the latter is reminded of a promise he made to bury his friend, Melquiades Estrada (Julio Cesar Cedillo), in his Mexican home town. He kidnaps Norton and exhumes Estrada's corpse, and the odd caravan sets out on horseback for Mexico. As Estrada's body begins to rot, Norton begins to unravel, but Perkins remains determined to honor his vow.",12.163832,"[{""name"": ""The Javelina Film Company"", ""id"": 2322}, {""name"": ""EuropaCorp"", ""id"": 6896}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",2005-11-17,12036149,121.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Nobody is beyond redemption.,The Three Burials of Melquiades Estrada,7.0,177
25000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",,9067,"[{""id"": 2535, ""name"": ""destroy""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 5484, ""name"": ""reincarnation""}, {""id"": 18034, ""name"": ""desert""}, {""id"": 160129, ""name"": ""artial arts""}, {""id"": 187056, ""name"": ""woman director""}]",en,Tank Girl,"Based on the British cult comic-strip, our tank-riding anti-heroine fights a mega-corporation, which controls the world's water supply.",8.186936,"[{""name"": ""Trilogy Entertainment Group"", ""id"": 2231}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-03-31,4064495,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"In 2033, justice rides a tank and wears lip gloss.",Tank Girl,5.5,138
6000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,16781,"[{""id"": 9888, ""name"": ""spanking""}, {""id"": 10181, ""name"": ""based on play""}]",en,Madea's Family Reunion,"Based upon Tyler Perry's acclaimed stage production, Madea's Family Reunion continues the adventures of Southern matriarch Madea. She has just been court ordered to be in charge of Nikki, a rebellious runaway, her nieces, Lisa and Vanessa, are suffering relationship trouble, and through it all, she has to organize her family reunion.",5.882208,"[{""name"": ""Lions Gate Films"", ""id"": 35}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-02-24,57231524,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,,Madea's Family Reunion,6.0,77
0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}]",http://freestylereleasing.com/the-masked-saint/,370464,"[{""id"": 1499, ""name"": ""pastor""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 11431, ""name"": ""wrestler""}]",en,The Masked Saint,"The journey of a professional wrestler who becomes a small town pastor and moonlights as a masked vigilante fighting injustice. While facing crises at home and at the church, the Pastor must evade the police and somehow reconcile his violent secret identity with his calling as a pastor.",0.909067,"[{""name"": ""Freestyle Releasing"", ""id"": 4616}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-01-08,0,111.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,The Masked Saint,2.9,7
1000000,"[{""id"": 99, ""name"": ""Documentary""}]",http://theactofkilling.com/,123678,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 6091, ""name"": ""war""}, {""id"": 7348, ""name"": ""indonesia""}]",id,Jagal,"In a place where killers are celebrated as heroes, these filmmakers challenge unrepentant death-squad leaders to dramatize their role in genocide. The result is a surreal, cinematic journey, not only into the memories and imaginations of mass murderers, but also into a frighteningly banal regime of corruption and impunity.",8.887411,"[{""name"": ""Spring Films"", ""id"": 9158}, {""name"": ""Final Cut for Real"", ""id"": 29062}, {""name"": ""Piraya Film A/S"", ""id"": 29063}, {""name"": ""Novaya Zemlya"", ""id"": 29064}]","[{""iso_3166_1"": ""DK"", ""name"": ""Denmark""}, {""iso_3166_1"": ""NO"", ""name"": ""Norway""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2012-08-31,444575,115.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""id"", ""name"": ""Bahasa indonesia""}]",Released,"A story of killers who win, and the society they build.",The Act of Killing,7.5,210
0,"[{""id"": 35, ""name"": ""Comedy""}]",http://highroadmovie.com/,89857,[],en,High Road,"Directed by Matt Walsh, a co-founding member of world-renowned comedy troupe Upright Citizens Brigade, High Road showcases a totally improvised script about Glenn “Fitz” Fitzgerald (James Pumphrey), a young man whose loyalties are split among his band, his girlfriend Monica(Abby Elliottt) and selling drugs. After his band breaks up, Fitz finds himself dealing drugs out of his garage and bonding with 16-year-old neighborhood kid Jimmy (Dylan O’Brien). As his former band mates (Zach Woods, Matt L. Jones, Lizzy Caplan) begin finding success and one of his drug deals goes awry, Fitz hits the road with Jimmy. Amid car chases, guns, broken bones, sassy cabbies and a suspicious doctor (Horatio Sanz), Fitz has to navigate their way to safe harbor--and he doesn’t even know about the surprise Monica has in store for him back home!",1.292948,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-03-06,0,87.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The road less traveled is filled with pot holes.,High Road,5.8,22
100000,"[{""id"": 18, ""name"": ""Drama""}]",http://www.facingthegiants.com/,18925,"[{""id"": 5950, ""name"": ""christian""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]",en,Facing the Giants,A losing coach with an underdog football team faces their giants of fear and failure on and off the field to surprising results.,4.563698,"[{""name"": ""Destination Films"", ""id"": 769}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-09-29,10178331,111.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Never give up. Never back down. Never lose faith.,Facing the Giants,6.6,64
200000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",,296,"[{""id"": 83, ""name"": ""saving the world""}, {""id"": 310, ""name"": ""artificial intelligence""}, {""id"": 312, ""name"": ""man vs machine""}, {""id"": 679, ""name"": ""cyborg""}, {""id"": 1373, ""name"": ""killer robot""}, {""id"": 1381, ""name"": ""sun glasses""}, {""id"": 2650, ""name"": ""leather jacket""}, {""id"": 2651, ""name"": ""nanotechnology""}, {""id"": 2732, ""name"": ""rocket launcher""}, {""id"": 2733, ""name"": ""firemen""}, {""id"": 2735, ""name"": ""veterinarian""}, {""id"": 2736, ""name"": ""fire engine""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 15106, ""name"": ""psychiatrist""}]",en,Terminator 3: Rise of the Machines,"It's been 10 years since John Connor saved Earth from Judgment Day, and he's now living under the radar, steering clear of using anything Skynet can trace. That is, until he encounters T-X, a robotic assassin ordered to finish what T-1000 started. Good thing Connor's former nemesis, the Terminator, is back to aid the now-adult Connor … just like he promised.",69.405188,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Intermedia Films"", ""id"": 763}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""C-2 Pictures"", ""id"": 7340}, {""name"": ""IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG"", ""id"": 19116}, {""name"": ""Mostow/Lieberman Productions"", ""id"": 23636}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-07-02,435000000,109.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Machines Will Rise.,Terminator 3: Rise of the Machines,5.9,2143
380000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]",http://disney.go.com/pirates/index-on-stranger-tides.html#/video/,1865,"[{""id"": 658, ""name"": ""sea""}, {""id"": 1316, ""name"": ""captain""}, {""id"": 1860, ""name"": ""mutiny""}, {""id"": 1938, ""name"": ""sword""}, {""id"": 2569, ""name"": ""prime minister""}, {""id"": 3180, ""name"": ""sailing""}, {""id"": 3625, ""name"": ""silver""}, {""id"": 3799, ""name"": ""ship""}, {""id"": 4235, ""name"": ""duke""}, {""id"": 5938, ""name"": ""mermaid""}, {""id"": 12988, ""name"": ""pirate""}, {""id"": 13065, ""name"": ""soldier""}, {""id"": 14643, ""name"": ""battle""}, {""id"": 157186, ""name"": ""swashbuckler""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 209714, ""name"": ""3d""}]",en,Pirates of the Caribbean: On Stranger Tides,"Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.",135.413856,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Jerry Bruckheimer Films"", ""id"": 130}, {""name"": ""Moving Picture Company (MPC)"", ""id"": 20478}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-05-14,1045713802,136.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Live Forever Or Die Trying.,Pirates of the Caribbean: On Stranger Tides,6.4,4948
30000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",http://disney.go.com/pooh/home/,51162,"[{""id"": 3905, ""name"": ""owl""}, {""id"": 4809, ""name"": ""tiger""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Winnie the Pooh,"During an ordinary day in Hundred Acre Wood, Winnie the Pooh sets out to find some honey. Misinterpreting a note from Christopher Robin, Pooh convinces Tigger, Rabbit, Piglet, Owl, Kanga, Roo, and Eeyore that their young friend has been captured by a creature named ""Backson"" and they set out to save him.",19.143721,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Walt Disney Animation Studios"", ""id"": 6125}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-04-13,14460000,63.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Oh Pooh.,Winnie the Pooh,6.8,258
0,"[{""id"": 18, ""name"": ""Drama""}]",http://therebedragonsmovie.com/,45054,"[{""id"": 5509, ""name"": ""spanish civil war""}, {""id"": 10093, ""name"": ""priest""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 18396, ""name"": ""catholic""}, {""id"": 41589, ""name"": ""dying""}, {""id"": 41610, ""name"": ""saint""}, {""id"": 41611, ""name"": ""martyrdom""}]",en,There Be Dragons,"Arising out of the horror of the Spanish Civil War, a candidate for canonization is investigated by a journalist who discovers his own estranged father had a deep, dark and devastating connection to the saint's life.While researching the life of Josemaria Escriva, the controversial founder of Opus Dei, the young journalist Robert uncovers hidden stories of his estranged father Manolo, and is taken on a journey through the dark, terrible secrets of his family’s past.",6.668679,[],[],2011-03-25,0,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,There Be Dragons,5.9,27
600000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,11129,"[{""id"": 572, ""name"": ""sex""}, {""id"": 1361, ""name"": ""salesclerk""}, {""id"": 3015, ""name"": ""fast food restaurant""}, {""id"": 3925, ""name"": ""boredom""}, {""id"": 5625, ""name"": ""relationship problems""}, {""id"": 8508, ""name"": ""party""}, {""id"": 14534, ""name"": ""relationship""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 15237, ""name"": ""alcohol abuse""}, {""id"": 15479, ""name"": ""fashion""}, {""id"": 155939, ""name"": ""group of friends""}]",en,Human Traffic,"All that exists now is clubs, drugs, pubs and parties. I've got 48 hours off from the world, man I'm gonna blow steam out of my head like a screaming kettle. I'm gonna talk cods hit to strangers all night. I'm gonna lose the plot on the dance floor, the free radicals inside me are freaking man!  Tonight I'm Jip Travolta, I'm Peter Popper, I'm going to Never Never Land with my chosen family, man. We're going to get more spaced out than Neil Armstrong ever did.  Anything could happen tonight, you know? This could be the best night of my life! I've got 73 quid in my back burner. I'm gonna wax the lot, man.  The milky bars are on me! Yeah!",4.859873,"[{""name"": ""Irish Screen"", ""id"": 2920}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""IE"", ""name"": ""Ireland""}]",1999-06-04,4000000,99.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Weekend has Landed!,Human Traffic,6.8,97
